CountyName,PrecinctCode,PrecinctName,PrecinctSplitCode,Description,HouseNum,PrefixDirection,Street,StreetType,SuffixDirection,City,State,PostalCode,Line2,Comment,DayPhone,HandicapAccessible
MONTGOMERY,460004,MONTGOMERY 4,460004-1,VILLAGE OF NESHAMINY FALLS,195,,STUMP,RD,,NORTH WALES,PA,19454,,,,YES
MONTGOMERY,460005,MONTGOMERY 5,460005-1,MONTGOMERY TOWNSHIP BUILDING,1001,,STUMP,RD,,MONTGOMERYVILLE,PA,18936,,,,YES
MONTGOMERY,460006,MONTGOMERY 6,460006-1,MONTGOMERY TOWNSHIP BUILDING,1001,,STUMP,RD,,MONTGOMERYVILLE,PA,18936,,,,YES
MONTGOMERY,460007,MONTGOMERY 7,460007-1,MONTGOMERY ELEMENTARY SCHOOL,1221,,STUMP,RD,,NORTH WALES,PA,19454,,,2153686614,YES
MONTGOMERY,460008,MONTGOMERY 8,460008-1,MONTGOMERY TOWNSHIP COMMUNITY CENTER,1030,,HORSHAM,RD,,MONTGOMERYVILLE,PA,18936,,,,YES
MONTGOMERY,470001,NEW HANOVER 1,470001-1,"NEW HANOVER UNITED METHODIST CHURCH, NORTH CAMPUS",3065,N,CHARLOTTE,ST,,GILBERTSVILLE,PA,19525,,,,YES
MONTGOMERY,470002,NEW HANOVER 2,470002-1,FALKNER SWAMP UCC,2077,,SWAMP,PIKE,,GILBERTSVILLE,PA,19525,,,,YES
MONTGOMERY,470003,NEW HANOVER 3,470003-1,NEW HANOVER FIRE COMPANY,2154,,SWAMP,PIKE,,GILBERTSVILLE,PA,19525,,,,YES
MONTGOMERY,480001,PERKIOMEN 1,480001-1,EVERGREEN ELEMENTARY SCHOOL,98,,KAGEY,RD,,COLLEGEVILLE,PA,19426,,,,YES
MONTGOMERY,480002,PERKIOMEN 2,480002-1,EVERGREEN ELEMENTARY SCHOOL,98,,KAGEY,RD,,COLLEGEVILLE,PA,19426,,,,YES
MONTGOMERY,490101,PLYMOUTH 1-1,490101-1,CENTRAL MONTCO TECHNICAL HIGH SCHOOL,821,,PLYMOUTH,RD,,PLYMOUTH MTG,PA,19462,,,6102796166,YES
MONTGOMERY,490102,PLYMOUTH 1-2,490102-1,CENTRAL MONTCO TECHNICAL HIGH SCHOOL,821,,PLYMOUTH,RD,,PLYMOUTH MTG,PA,19462,,,6102796166,YES
MONTGOMERY,490201,PLYMOUTH 2-1,490201-1,STOREHOUSE CHURCH,1090,,GERMANTOWN,PIKE,,PLYMOUTH MTG,PA,19462,,,,YES
MONTGOMERY,490202,PLYMOUTH 2-2,490202-1,CENTRAL MONTCO VO-TECH SCHOOL,821,,PLYMOUTH,RD,,PLYMOUTH MTG,PA,19462,,,,YES
MONTGOMERY,490203,PLYMOUTH 2-3,490203-1,CENTRAL MONTCO TECHNICAL HIGH SCHOOL,821,,PLYMOUTH,RD,,PLYMOUTH MTG,PA,19462,,,,YES
MONTGOMERY,490301,PLYMOUTH 3-1,490301-1,PLYMOUTH COMMUNITY CENTER,2910,,JOLLY,RD,,PLYMOUTH MTG,PA,19462,,,,YES
MONTGOMERY,490302,PLYMOUTH 3-2,490302-1,PLYMOUTH COMMUNITY CENTER,2910,,JOLLY,RD,,PLYMOUTH MTG,PA,19462,,,,YES
MONTGOMERY,490303,PLYMOUTH 3-3,490303-1,CHURCH ON THE MALL,500,W,GERMANTOWN,PIKE,,PLYMOUTH MTG,PA,19462,,,,YES
MONTGOMERY,490401,PLYMOUTH 4-1,490401-1,CHURCH ON THE MALL,500,W,GERMANTOWN,PIKE,,PLYMOUTH MTG,PA,19462,,,,YES
MONTGOMERY,490402,PLYMOUTH 4-2,490402-1,PLYMOUTH FIRE COMPANY #1,1323,,COLWELL,LN,,CONSHOHOCKEN,PA,19428,,,,YES
MONTGOMERY,500001,LOWER SALFORD 1,500001-1,INDIAN VALLEY MIDDLE SCHOOL,130,,MAPLE,AVE,,HARLEYSVILLE,PA,19438,,,,YES
MONTGOMERY,500002,LOWER SALFORD 2,500002-1,INDIAN VALLEY MIDDLE SCHOOL,130,,MAPLE,AVE,,HARLEYSVILLE,PA,19438,,,,YES
MONTGOMERY,500003,LOWER SALFORD 3,500003-1,LOWER SALFORD TWP BUILDING,379,,MAIN,ST,,HARLEYSVILLE,PA,19438,,,,YES
MONTGOMERY,500004,LOWER SALFORD 4,500004-1,ENCORE EXPERIENCES SENIOR CENTER,312,,ALUMNI,AVE,,HARLEYSVILLE,PA,19438,,,,YES
MONTGOMERY,500005,LOWER SALFORD 5,500005-1,OAK RIDGE ELEMENTARY SCHOOL,465,,MOYER,RD,,HARLEYSVILLE,PA,19438,,,,YES
MONTGOMERY,500006,LOWER SALFORD 6,500006-1,OAK RIDGE ELEMENTARY SCHOOL,465,,MOYER,RD,,HARLEYSVILLE,PA,19438,,,,YES
MONTGOMERY,510001,SKIPPACK 1,510001-1,TRINITY UNITED CHURCH OF CHRIST,2009,,CHURCH,RD,,SKIPPACK,PA,19474,,,,YES
MONTGOMERY,510002,SKIPPACK 2,510002-1,SKIPPACK ELEMENTARY SCHOOL,4081,,HECKLER,RD,,COLLEGEVILLE,PA,19426,,,,YES
MONTGOMERY,510003,SKIPPACK 3,510003-1,4-H BUILDING,1015,,BRIDGE,RD,,COLLEGEVILLE,PA,19426,,,,YES
MONTGOMERY,520101,SPRINGFIELD 1-1,520101-1,FLOURTOWN COUNTRY CLUB,150,,MCCLOSKEY,RD,,FLOURTOWN,PA,19031,,,,YES
MONTGOMERY,520102,SPRINGFIELD 1-2,520102-1,FLOURTOWN COUNTRY CLUB,150,,MCCLOSKEY,RD,,FLOURTOWN,PA,19031,,,,YES
MONTGOMERY,520201,SPRINGFIELD 2-1,520201-1,SPRINGFIELD FREE LIBRARY,8900,,HAWTHORNE,LN,,WYNDMOOR,PA,19038,,,,YES
MONTGOMERY,520202,SPRINGFIELD 2-2,520202-1,WYNDMOOR HOSE COMPANY NO. 1,1043,E,WILLOW GROVE,AVE,,WYNDMOOR,PA,19038,,,,YES
MONTGOMERY,520203,SPRINGFIELD 2-3,520203-1,WYNDMOOR HOSE COMPANY NO. 1,1043,E,WILLOW GROVE,AVE,,WYNDMOOR,PA,19038,,,,YES
MONTGOMERY,520301,SPRINGFIELD 3-1,520301-1,ORELAND EVANGELICAL PRESBYTERIAN CHURCH,1119,,CHURCH,RD,,ORELAND,PA,19075,,,,YES
MONTGOMERY,520302,SPRINGFIELD 3-2,520302-1,ORELAND VOLUNTEER FIRE CO,1500,,BRUCE,RD,,ORELAND,PA,19075,,,,YES
MONTGOMERY,520401,SPRINGFIELD 4-1,520401-1,FLOURTOWN COUNTRY CLUB,150,,MCCLOSKEY,RD,,FLOURTOWN,PA,19031,,,,YES
MONTGOMERY,520402,SPRINGFIELD 4-2,520402-1,FLOURTOWN COUNTRY CLUB,150,,MCCLOSKEY,RD,,FLOURTOWN,PA,19031,,,,YES
MONTGOMERY,520501,SPRINGFIELD 5-1,520501-1,SPRINGFIELD TWP RECREATION CENTER,1200,E,WILLOW GROVE,AVE,,WYNDMOOR,PA,19038,,,,YES
MONTGOMERY,520502,SPRINGFIELD 5-2,520502-1,"SPRINGFIELD TWP REC CENTER, BUILDING B",1200,E,WILLOW GROVE,AVE,,WYNDMOOR,PA,19038,,,,YES
MONTGOMERY,520601,SPRINGFIELD 6-1,520601-1,FIRST PRESBYTERIAN CHURCH OF SPRINGFIELD,1701,,BETHLEHEM,PIKE,,FLOURTOWN,PA,19031,,,,YES
MONTGOMERY,520602,SPRINGFIELD 6-2,520602-1,ST PHILIP IN THE FIELDS,317,,ORELAND MILL,RD,,ORELAND,PA,19075,,,,YES
MONTGOMERY,520701,SPRINGFIELD 7-1,520701-1,SPRINGFIELD TOWNSHIP BUILDING,1510,,PAPER MILL,RD,,WYNDMOOR,PA,19038,,,,YES
MONTGOMERY,520702,SPRINGFIELD 7-2,520702-1,SPRINGFIELD TOWNSHIP BUILDING,1510,,PAPER MILL,RD,,WYNDMOOR,PA,19038,,,,YES
MONTGOMERY,530101,TOWAMENCIN 1-1,530101-1,INGLEWOOD ELEMENTARY SCHOOL,1313,,ALLENTOWN,RD,,LANSDALE,PA,19446,,,,YES
MONTGOMERY,530102,TOWAMENCIN 1-2,530102-1,CHRIST UNITED METHODIST CHURCH,1020,S,VALLEY FORGE,RD,,LANSDALE,PA,19446,,,,YES
MONTGOMERY,530103,TOWAMENCIN 1-3,530103-1,NORTH PENN WATER AUTHORITY,300,,FORTY FOOT,RD,,LANSDALE,PA,19446,,,,YES
MONTGOMERY,530201,TOWAMENCIN 2-1,530201-1,TOWAMENCIN MUNICIPAL BUILDING,1090,,TROXEL,RD,,LANSDALE,PA,19446,,,,YES
MONTGOMERY,530202,TOWAMENCIN 2-2,530202-1,NORTH MONTCO TECHNICAL CAREER CENTER,1265,,SUMNEYTOWN,PIKE,,LANSDALE,PA,19446,,,,YES
MONTGOMERY,530203,TOWAMENCIN 2-3,530203-1,GENERAL NASH ELEMENTARY SCHOOL,1560,,LIBERTY BELL,DR,,HARLEYSVILLE,PA,19438,,,,YES
MONTGOMERY,530301,TOWAMENCIN 3-1,530301-1,WALTON FARM ELEMENTARY SCHOOL,1610,,ALLENTOWN,RD,,LANSDALE,PA,19446,,,,YES
MONTGOMERY,530302,TOWAMENCIN 3-2,530302-1,WALTON FARM ELEMENTARY SCHOOL,1610,,ALLENTOWN,RD,,LANSDALE,PA,19446,,,,YES
MONTGOMERY,530303,TOWAMENCIN 3-3,530303-1,TOWAMENCIN VOLUNTEER FIRE COMPANY,1590,,BUSTARD,RD,,LANSDALE,PA,19446,,,,YES
MONTGOMERY,540101,UPPER DUBLIN 1-1,540101-1,CHURCH OF THE OPEN DOOR,1260,,FORT WASHINGTON,AVE,,FORT WASHINGTON,PA,19034,,,,YES
MONTGOMERY,540102,UPPER DUBLIN 1-2,540102-1,UPPER DUBLIN LUTHERAN CHURCH,411,,SUSQUEHANNA,RD,,AMBLER,PA,19002,,,,YES
MONTGOMERY,540103,UPPER DUBLIN 1-3,540103-1,CHURCH OF THE OPEN DOOR,1260,,FORT WASHINGTON,AVE,,FORT WASHINGTON,PA,19034,,,,YES
MONTGOMERY,540201,UPPER DUBLIN 2-1,540201-1,FORT WASHINGTON FIRE COMPANY,1245,,FORT WASHINGTON,AVE,,FORT WASHINGTON,PA,19034,,,,YES
MONTGOMERY,540202,UPPER DUBLIN 2-2,540202-1,FORT WASHINGTON FIRE COMPANY,1245,,FORT WASHINGTON,AVE,,FORT WASHINGTON,PA,19034,,,,YES
MONTGOMERY,540203,UPPER DUBLIN 2-3,540203-1,OPERATING ENGINEERS,1375,,VIRGINIA,DR,,FORT WASHINGTON,PA,19034,SUSQUEHANNA RD ENTRANCE,,,YES
MONTGOMERY,540301,UPPER DUBLIN 3-1,540301-1,JARRETTOWN METHODIST CHURCH,1460,N,LIMEKILN,PIKE,,DRESHER,PA,19025,,,,YES
MONTGOMERY,540302,UPPER DUBLIN 3-2,540302-1,CROSSROADS FELLOWSHIP CHURCH,1404,,NORTH HILLS,AVE,,WILLOW GROVE,PA,19090,,,,YES
MONTGOMERY,540401,UPPER DUBLIN 4-1,540401-1,CHRIST LUTHERAN CHURCH,700,E,PENNSYLVANIA,AVE,,ORELAND,PA,19075,,,,YES
MONTGOMERY,540402,UPPER DUBLIN 4-2,540402-1,CHRIST LUTHERAN CHURCH,700,E,PENNSYLVANIA,AVE,,ORELAND,PA,19075,,,,YES
MONTGOMERY,540403,UPPER DUBLIN 4-3,540403-1,MAR THOMA CHURCH,1085,,CAMPHILL,RD,,FORT WASHINGTON,PA,19034,,,,YES
MONTGOMERY,540501,UPPER DUBLIN 5-1,540501-1,OPERATING ENGINEERS,1375,,VIRGINIA,DR,,FORT WASHINGTON,PA,19034,SUSQUEHANNA RD ENTRANCE,,,YES
MONTGOMERY,540502,UPPER DUBLIN 5-2,540502-1,NEW LIFE PRESBYTERIAN CHURCH,2015,S,LIMEKILN,PIKE,,DRESHER,PA,19025,,,,YES
MONTGOMERY,540503,UPPER DUBLIN 5-3,540503-1,NEW LIFE PRESBYTERIAN CHURCH,2015,S,LIMEKILN,PIKE,,DRESHER,PA,19025,,,,YES
MONTGOMERY,540601,UPPER DUBLIN 6-1,540601-1,TEMPLE SINAI SYNAGOGUE,1401,N,LIMEKILN,PIKE,,DRESHER,PA,19025,,,,YES
MONTGOMERY,540602,UPPER DUBLIN 6-2,540602-1,TEMPLE SINAI SYNAGOGUE,1401,N,LIMEKILN,PIKE,,DRESHER,PA,19025,,,,YES
MONTGOMERY,540701,UPPER DUBLIN 7-1,540701-1,CONGREGATION BETH OR,239,,WELSH,RD,,AMBLER,PA,19002,,,,YES
MONTGOMERY,540702,UPPER DUBLIN 7-2,540702-1,CONGREGATION BETH OR,239,,WELSH,RD,,AMBLER,PA,19002,,,,YES
MONTGOMERY,540703,UPPER DUBLIN 7-3,540703-1,UPPER DUBLIN LUTHERAN CHURCH,411,,SUSQUEHANNA,RD,,AMBLER,PA,19002,,,,YES
MONTGOMERY,550001,UPPER FREDERICK,550001-1,PERKIOMENVILLE MENONITE CHURCH,1836,,GRAVEL,PIKE,,PERKIOMENVILLE,PA,18074,,,,YES
MONTGOMERY,560001,UPPER GWYNEDD 1,560001-1,UPPER GWYNEDD TOWNSHIP BUILDING,1,,PARKSIDE,PL,,NORTH WALES,PA,19454,,,,YES
MONTGOMERY,560002,UPPER GWYNEDD 2,560002-1,GWYN NOR ELEMENTARY SCHOOL,139,,HANCOCK,RD,,NORTH WALES,PA,19454,,,,YES
MONTGOMERY,560003,UPPER GWYNEDD 3,560003-1,PENNBROOK MIDDLE SCHOOL,1201,,NORTH WALES,RD,,NORTH WALES,PA,19454,,,6999287,YES
MONTGOMERY,560004,UPPER GWYNEDD 4,560004-1,GWYNEDD SQUARE ELEMENTARY SCHOOL,1641,,SUPPLEE,RD,,LANSDALE,PA,19446,,,,YES
MONTGOMERY,560005,UPPER GWYNEDD 5,560005-1,GWYNEDD SQUARE ELEMENTARY SCHOOL,1641,,SUPPLEE,RD,,LANSDALE,PA,19446,,,8554331,YES
MONTGOMERY,560006,UPPER GWYNEDD 6,560006-1,GWYNEDD SQUARE ELEMENTARY SCHOOL,1641,,SUPPLEE,RD,,LANSDALE,PA,19446,,,8554331,YES
MONTGOMERY,560007,UPPER GWYNEDD 7,560007-1,UPPER GWYNEDD TOWNSHIP FIRE DEPT,660,,GARFIELD,AVE,,LANSDALE,PA,19446,,,,YES
MONTGOMERY,570001,UPPER HANOVER 1,570001-1,UPPER PERKIOMEN EDUCATION CENTER,2229,E,BUCK,RD,,PENNSBURG,PA,18073,,,,YES
MONTGOMERY,570002,UPPER HANOVER 2,570002-1,UPPER HANOVER TOWNSHIP BUILDING,1704,,PILLSBURY,ST,,EAST GREENVILLE,PA,18041,,,,YES
MONTGOMERY,570003,UPPER HANOVER 3,570003-1,PALM SCHWENKFELDER CHURCH,833,,GRAVEL,PIKE,,PALM,PA,18070,,,,YES
MONTGOMERY,58ROB00,UPPER MERION ROBERTS,58ROB00-1,ROBERTS ELEMENTARY SCHOOL,889,,CROTON,RD,,WAYNE,PA,19087,,,6106874045,YES
MONTGOMERY,58SLD00,UPPER MERION SWEDELAND,58SLD00-1,SWEDELAND FIRE COMPANY,609,,A,ST,,KING OF PRUSSIA,PA,19406,,,,YES
MONTGOMERY,58SBG00,UPPER MERION SWEDESBURG,58SBG00-1,SWEDESBURG VOLUNTEER FIRE COMPANY,310,,JEFFERSON,ST,,BRIDGEPORT,PA,19405,,,,YES
MONTGOMERY,58TNC00,UPPER MERION TOWN CENTER,58TNC00-1,ROBERTS ELEMENTARY SCHOOL,889,,CROTON,RD,,WAYNE,PA,19087,,,,YES
MONTGOMERY,58BEL01,UPPER MERION BELMONT 1,58BEL01-1,BELMONT SCHOOL/PATTAN,200,,ANDERSON,RD,,KING OF PRUSSIA,PA,19406,,,,YES
MONTGOMERY,58CAN01,UPPER MERION CANDLE 1,58CAN01-1,UPPER MERION TOWNSHIP BUILDING,175,W,VALLEY FORGE,RD,,KING OF PRUSSIA,PA,19406,,,,YES
MONTGOMERY,58GUL01,UPPER MERION GULPH 1,58GUL01-1,GULPH ELEMENTARY SCHOOL,650,S,HENDERSON,RD,,KING OF PRUSSIA,PA,19406,,,,YES
MONTGOMERY,58KIN01,UPPER MERION KING 1,58KIN01-1,TEMPLE BRITH ACHIM SYNAGOGUE,481,S,GULPH,RD,,KING OF PRUSSIA,PA,19406,,,,YES
MONTGOMERY,58BEL02,UPPER MERION BELMONT 2,58BEL02-1,HOPE COMMUNITY CHURCH,150,E,BEIDLER,RD,,KING OF PRUSSIA,PA,19406,,,,YES
MONTGOMERY,58CAN02,UPPER MERION CANDLE 2,58CAN02-1,CANDLEBROOK ELEMENTARY,310,,PRINCE FREDERICK,ST,,KING OF PRUSSIA,PA,19406,,,,YES
MONTGOMERY,58GUL02,UPPER MERION GULPH 2,58GUL02-1,GULPH ELEMENTARY SCHOOL,650,S,HENDERSON,RD,,KING OF PRUSSIA,PA,19406,,,,YES
MONTGOMERY,58KIN02,UPPER MERION KING 2,58KIN02-1,TEMPLE BRITH ACHIM SYNAGOGUE,481,S,GULPH,RD,,KING OF PRUSSIA,PA,19406,,,,YES
MONTGOMERY,58BEL03,UPPER MERION BELMONT 3,58BEL03-1,LUTHERAN CHURCH OF THE GOOD SHEPHERD,132,E,VALLEY FORGE,RD,,KING OF PRUSSIA,PA,19406,,,,YES
MONTGOMERY,58BEL04,UPPER MERION BELMONT 4,58BEL04-1,UPPER MERION BAPTIST CHURCH,585,,GENERAL STEUBEN,RD,,KING OF PRUSSIA,PA,19406,,,,YES
MONTGOMERY,58BEL05,UPPER MERION BELMONT 5,58BEL05-1,VALLEY FORGE TOWERS CLUBHOUSE,4000,,VALLEY FORGE,CIR,,KING OF PRUSSIA,PA,19406,,,,YES
MONTGOMERY,590101,UPPER MORELAND 1-1,590101-1,SETTLEMENT MUSIC SCHOOL,318,,DAVISVILLE,RD,,WILLOW GROVE,PA,19090,,,,YES
MONTGOMERY,590102,UPPER MORELAND 1-2,590102-1,SETTLEMENT MUSIC SCHOOL,318,,DAVISVILLE,RD,,WILLOW GROVE,PA,19090,,,,YES
MONTGOMERY,590201,UPPER MORELAND 2-1,590201-1,UPPER MORELAND HIGH SCHOOL,3000,,TERWOOD,RD,,WILLOW GROVE,PA,19090,,,,YES
MONTGOMERY,590202,UPPER MORELAND 2-2,590202-1,UPPER MORELAND HIGH SCHOOL,3000,,TERWOOD,RD,,WILLOW GROVE,PA,19090,,,6743900,YES
MONTGOMERY,590301,UPPER MORELAND 3-1,590301-1,UPPER MORELAND HIGH SCHOOL,3000,,TERWOOD,RD,,WILLOW GROVE,PA,19090,,,,YES
MONTGOMERY,590302,UPPER MORELAND 3-2,590302-1,UPPER MORELAND HIGH SCHOOL,3000,,TERWOOD,RD,,WILLOW GROVE,PA,19090,,,,YES
MONTGOMERY,590401,UPPER MORELAND 4-1,590401-1,UPPER MORELAND TOWNSHIP BUILDING,117,,PARK,AVE,,WILLOW GROVE,PA,19090,,,,YES
MONTGOMERY,590402,UPPER MORELAND 4-2,590402-1,UPPER MORELAND TOWNSHIP LIBRARY,109,,PARK,AVE,,WILLOW GROVE,PA,19090,,,,YES
MONTGOMERY,590501,UPPER MORELAND 5-1,590501-1,UPPER MORELAND HIGH SCHOOL,3000,,TERWOOD,RD,,WILLOW GROVE,PA,19090,,,,YES
MONTGOMERY,590502,UPPER MORELAND 5-2,590502-1,FULMOR HEIGHTS HOME OWNERSHIP ASSOC,201,,FITCH,RD,,HATBORO,PA,19040,,,,YES
MONTGOMERY,590601,UPPER MORELAND 6-1,590601-1,WILLOW GROVE YMCA,3300,,DAVISVILLE,RD,,HATBORO,PA,19040,,,,YES
MONTGOMERY,590602,UPPER MORELAND 6-2,590602-1,WILLOW GROVE YMCA,3300,,DAVISVILLE,RD,,HATBORO,PA,19040,,,,YES
MONTGOMERY,590701,UPPER MORELAND 7-1,590701-1,UPPER MORELAND INTERM SCHOOL,3990,,ORANGEMANS,RD,,HATBORO,PA,19040,,,2153251700,YES
MONTGOMERY,590702,UPPER MORELAND 7-2,590702-1,UPPER MORELAND MIDDLE SCHOOL,4000,,ORANGEMANS,RD,,HATBORO,PA,19040,,,2156744185,YES
MONTGOMERY,600001,UPPER POTTSGROVE,600001-1,POTTSGROVE MIDDLE SCHOOL,1351,N,HANOVER,ST,,POTTSTOWN,PA,19464,,,,YES
MONTGOMERY,61MC00,UPPER PROVIDENCE MONT CLARE,61MC00-1,UPPER PROVIDENCE TWP COMMUNITY CENTER,499,,HOPWOOD,RD,,COLLEGEVILLE,PA,19426,,,,YES
MONTGOMERY,61O00,UPPER PROVIDENCE OAKS,61O00-1,UPPER PROVIDENCE TOWNSHIP ADMIN BLD,1286,,BLACK ROCK,RD,,PHOENIXVILLE,PA,19460,,,,YES
MONTGOMERY,61T00,UPPER PROVIDENCE TRAPPE,61T00-1,SPRING-FORD MIDDLE SCH-7TH GRADE CTR,833,S,LEWIS,RD,,ROYERSFORD,PA,19468,,,,YES
MONTGOMERY,61M100,UPPER PROVIDENCE M-1,61M100-1,VETERANS OF FOREIGN WAR POST 6341,730,S,FOURTH,AVE,,ROYERSFORD,PA,19468,,,,YES
MONTGOMERY,61M200,UPPER PROVIDENCE M-2,61M200-1,ROYERSFORD BAPTIST CHURCH,452,S,LEWIS,RD,,ROYERSFORD,PA,19468,,,,YES
MONTGOMERY,620001,UPPER SALFORD,620001-1,UPPER SALFORD VOLUNTEER FIRE COMPANY,782,,OLD SKIPPACK,PIKE,,SALFORDVILLE,PA,18958,,,,YES
MONTGOMERY,630101,WEST NORRITON 1-1,630101-1,NORRISTOWN AREA HIGH SCHOOL,1900,,EAGLE,DR,,NORRISTOWN,PA,19403,,,,YES
MONTGOMERY,630102,WEST NORRITON 1-2,630102-1,NORRISTOWN AREA HIGH SCHOOL,1900,,EAGLE,DR,,NORRISTOWN,PA,19403,,,,YES
MONTGOMERY,630201,WEST NORRITON 2-1,630201-1,NORRISTOWN AREA HIGH SCHOOL,1900,,EAGLE,DR,,NORRISTOWN,PA,19403,,,,YES
MONTGOMERY,630202,WEST NORRITON 2-2,630202-1,MARSHALL STREET ELEMENTARY SCHOOL,1525,W,MARSHALL,ST,,NORRISTOWN,PA,19403,,,,YES
MONTGOMERY,630301,WEST NORRITON 3-1,630301-1,JEFFERSON FIRE HOUSE,85,,SCHOOL,LN,,NORRISTOWN,PA,19403,,,,YES
MONTGOMERY,630302,WEST NORRITON 3-2,630302-1,JEFFERSON FIRE HOUSE,85,,SCHOOL,LN,,NORRISTOWN,PA,19403,,,,YES
MONTGOMERY,630401,WEST NORRITON 4-1,630401-1,WEST NORRITON TOWNSHIP BUILDING,1630,W,MARSHALL,ST,,NORRISTOWN,PA,19403,,,,YES
MONTGOMERY,630402,WEST NORRITON 4-2,630402-1,MARSHALL STREET ELEMENTARY SCHOOL,1525,W,MARSHALL,ST,,NORRISTOWN,PA,19403,,,,YES
MONTGOMERY,640001,WEST POTTSGROVE,640001-1,WEST POTTSGROVE MUNICIPAL BUILDING,980,,GROSSTOWN,RD,,STOWE,PA,19464,,,,YES
MONTGOMERY,65E01,WHITEMARSH EAST 1,65E01-1,ST THOMAS CHURCH PARISH HOUSE,608,,CHURCH,ST,,FORT WASHINGTON,PA,19034,,,,YES
MONTGOMERY,65M01,WHITEMARSH MIDDLE 1,65M01-1,MILES PARK BUILDING,4021,,JOSHUA,RD,,LAFAYETTE HILL,PA,19444,,,,YES
MONTGOMERY,65W01,WHITEMARSH WEST 1,65W01-1,SPRING MILL FIRE COMPANY,1210,,HECTOR,ST,,CONSHOHOCKEN,PA,19428,,,,YES
MONTGOMERY,65E02,WHITEMARSH EAST 2,65E02-1,ST PAUL'S UNITED CHURCH OF CHRIST,440,,BETHLEHEM,PIKE,,FORT WASHINGTON,PA,19034,,,,YES
MONTGOMERY,65M02,WHITEMARSH MIDDLE 2,65M02-1,PLYMOUTH MTG EVANGELICAL CHURCH,42,E,GERMANTOWN,PIKE,,PLYMOUTH MTG,PA,19462,,,,YES
MONTGOMERY,65W02,WHITEMARSH WEST 2,65W02-1,CEDAR GROVE PARK BARN,100,,CEDAR GROVE,RD,,LAFAYETTE HILL,PA,19444,,,,YES
MONTGOMERY,65M03,WHITEMARSH MIDDLE 3,65M03-1,MESSIAH UNITED METHODIST CHURCH,527,,RIDGE,PIKE,,LAFAYETTE HILL,PA,19444,,,,YES
MONTGOMERY,65W03,WHITEMARSH WEST 3,65W03-1,WHITEMARSH ELEMENTARY SCHOOL,4120,,JOSHUA,RD,,LAFAYETTE HILL,PA,19444,,,,YES
MONTGOMERY,65M04,WHITEMARSH MIDDLE 4,65M04-1,WHITEMARSH ELEMENTARY SCHOOL,4120,,JOSHUA,RD,,LAFAYETTE HILL,PA,19444,,,,YES
MONTGOMERY,65M05,WHITEMARSH MIDDLE 5,65M05-1,WHITEMARSH ELEMENTARY SCHOOL,4120,,JOSHUA,RD,,LAFAYETTE HILL,PA,19444,,,,YES
MONTGOMERY,660001,WHITPAIN 1,660001-1,TIFERET BET ISRAEL SYNAGOGUE,1920,,SKIPPACK,PIKE,,BLUE BELL,PA,19422,,,,YES
MONTGOMERY,660002,WHITPAIN 2,660002-1,MCCC BLUE BELL CAMPUS,340,,DEKALB,PIKE,,BLUE BELL,PA,19422,,,,YES
MONTGOMERY,660003,WHITPAIN 3,660003-1,BLUE BELL ELEMENTARY SCHOOL,801,,SYMPHONY,LN,,BLUE BELL,PA,19422,,,,YES
MONTGOMERY,660004,WHITPAIN 4,660004-1,SHADY GROVE ELEMENTARY SCHOOL,351,W,SKIPPACK,PIKE,,AMBLER,PA,19002,,,6281645,YES
MONTGOMERY,660005,WHITPAIN 5,660005-1,WISSAHICKON VALLEY PUBLIC LIBRARY,650,,SKIPPACK,PIKE,,BLUE BELL,PA,19422,,,,YES
MONTGOMERY,660006,WHITPAIN 6,660006-1,SHADY GROVE ELEMENTARY SCHOOL,351,W,SKIPPACK,PIKE,,AMBLER,PA,19002,,,,YES
MONTGOMERY,660007,WHITPAIN 7,660007-1,ST DUNSTANS EPISCOPAL CHURCH,750,,SKIPPACK,PIKE,,BLUE BELL,PA,19444,,,,YES
MONTGOMERY,660008,WHITPAIN 8,660008-1,WHITPAIN TOWNSHIP BUILDING,960,,WENTZ,RD,,BLUE BELL,PA,19422,,,,YES
MONTGOMERY,660009,WHITPAIN 9,660009-1,STONY CREEK ELEMENTARY SCHOOL,1721,,YOST,RD,,BLUE BELL,PA,19422,,,,YES
MONTGOMERY,660010,WHITPAIN 10,660010-1,STONY CREEK ELEMENTARY SCHOOL,1721,,YOST,RD,,BLUE BELL,PA,19422,,,,YES
MONTGOMERY,660011,WHITPAIN 11,660011-1,STONY CREEK ELEMENTARY SCHOOL,1721,,YOST,RD,,BLUE BELL,PA,19422,,,,YES
MONTGOMERY,660012,WHITPAIN 12,660012-1,MCCC BLUE BELL CAMPUS,340,,DEKALB,PIKE,,BLUE BELL,PA,19422,,,,YES
MONTGOMERY,67W00,WORCESTER WEST,67W00-1,WORCESTER TOWNSHIP COMMUNITY HALL,1031,,VALLEY FORGE,RD,,NORRISTOWN,PA,19403,,,,YES
MONTGOMERY,67E01,WORCESTER EAST 1,67E01-1,BETHEL HILL UNITED METHODIST CHURCH,2000,,BETHEL,RD,,LANSDALE,PA,19446,,,,YES
MONTGOMERY,67E02,WORCESTER EAST 2,67E02-1,VARIETY CLUB CAMP,2950,,POTSHOP,RD,,NORRISTOWN,PA,19403,,,,YES
