OBJECTID,PERMANENT_IDENTIFIER,SOURCE_FEATUREID,SOURCE_DATASETID,SOURCE_DATADESC,SOURCE_ORIGINATOR,Data_Security,Distribution_Policy,LOADDATE,FType,FCode,NAME,IsLandmark,PointLocationType,AdminType,ADDRESSBUILDINGNAME,ADDRESS,CITY,STATE,ZIPCODE,GNIS_ID,FOOT_ID,COMPLEX_ID,GLOBALID,x,y
276859,354df7f3-81ba-45aa-9c5c-c130fcdc721e,,fcfceb75-36b9-4192-93ee-ec5c451fb4ed,740 TNMC Update 4/17/2017,U.S. Geological Survey,5,E4,4/17/2017 5:09:51 PM,740,74036,Columbia Correctional Institution Annex,2,1,3,,216 Southeast Corrections Way,Lake City,FL,32025-2013,2450129,,,e765eb86-1a95-42ef-96f4-47b2e860de08,-82.5084075934551,30.1893024442479
288668,f11c9e59-dec1-4620-bbd6-c7e953b9a149,CO000145,8cd82ede-c494-458f-8e06-45a54897949f,740 TNMC Update 4/26/2023,U.S. Geological Survey,5,E4,4/26/2023 8:07:08 PM,740,74036,Boulder County Jail,2,1,5,,3200 Airport Road,Boulder,CO,80301,2041828,,,07be2dcc-9d3d-43e1-ae85-172e2ac11655,-105.23233000068,40.0340270003184
294829,{6DB91B3E-D1BE-4B70-BB05-880FD63A336E},10177593,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,4/24/2015 11:04:58 AM,740,74036,Northeast Regional Correctional Complex - Saint Johnsbury,2,1,3,,1270 US Highway 5,Saint Johnsbury,VT,05819,1919682,,,3c9e1bb5-a8b1-40e1-be10-988951dd14de,-72.0273845714214,44.3960333477833
296553,77dde94d-7724-486a-aec7-51bdbf1b2eaf,,fcfceb75-36b9-4192-93ee-ec5c451fb4ed,740 TNMC Update 4/17/2017,U.S. Geological Survey,5,E4,4/17/2017 4:50:55 PM,740,74036,Lawtey Correctional Institution,2,1,3,,22298 Northeast County Road 200B,Lawtey,FL,32058,2452098,,,90acfd2e-a5bf-4279-b316-67211e263a5d,-82.0722503667269,30.0333805086145
297361,6399fb9a-75ce-45c4-b900-a06f55f16718,10461530,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/13/2015 9:53:30 AM,740,74036,United States Penitentiary Leavenworth Kansas,2,1,1,,1300 Metropolitan Avenue,Leavenworth,KS,66048,2510950,,,363d03f0-46c6-4860-afe5-dbe602479707,-94.9364826437661,39.3299104837797
299396,067c29a0-21eb-46a4-87ee-b0e5e764a91b,,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,9/29/2015 1:15:59 PM,740,74036,Craven Correctional Institution,2,1,3,,600 Alligator Road,Vanceboro,NC,28586,2505309,,,97d4ce1f-4c86-4ab7-b32f-028482f7fb04,-77.11816112253,35.3171070310852
300190,{4545EECB-5520-42FA-9EB0-A8A300C86C3C},10177563,4fba842e-98c9-4e1c-8138-b6fb86a410c2,740 TNMC Update 12/4/2021,U.S. Geological Survey,5,E4,12/4/2021 6:20:28 AM,740,74036,Department of Corrections - Ottumwa Residential Facility,2,1,0,,245 Osage Drive,Ottumwa,IA,52501,2333501,,,318f801c-3393-405d-b284-e73f2e6935a7,-92.4025779999802,41.0688990005724
300341,8839fb5a-8b3b-4980-a4e1-28a32e6eb511,,e31cae8a-3ba6-48df-89b5-28bdf059ed23,740 TNMC Update 7/23/2022,U.S. Geological Survey,5,E4,7/23/2022 3:36:32 PM,740,74036,Indian Creek Correctional Center,2,1,3,,801 Sanderson Road,Chesapeake,VA,23328,2519583,,,148929fb-a7a0-4c80-8600-d87ffe984f72,-76.178169999897,36.6144720000849
305420,63c5f78d-c413-4c5b-beda-db175389ae1b,,4ce6e4c4-372a-4119-a6fa-79abb2a0869a,740 TNMC Update 3/31/2017,U.S. Geological Survey,5,E4,3/31/2017 5:10:33 PM,740,74036,Putnam Correctional Institution,2,1,3,,128 Yelvington Road,East Palatka,FL,32131-2100,2448795,,,774e5d50-3050-43fe-b105-4a4ca9fef501,-81.5877990723522,29.6461944583972
307263,543f3df1-f228-45b9-9555-3da636a306ad,,fcfceb75-36b9-4192-93ee-ec5c451fb4ed,740 TNMC Update 4/17/2017,U.S. Geological Survey,5,E4,4/17/2017 5:21:57 PM,740,74036,Madison Correctional Institution,2,1,3,,382 Southwest MCI Way,Madison,FL,32340-4430,2449650,,,2db2d656-6bb5-44ef-a417-d26420536df3,-83.4209365845994,30.4409542082849
307986,b3b64bf4-813d-4a2f-92fe-f8865c4a4bf7,10425142,8757583d-20e3-453a-ac29-9f4bde2ca41e,740 TNMC Update 3/7/2017,U.S. Geological Survey,5,E4,3/7/2017 2:49:06 PM,740,74036,Reno County Jail,2,1,5,,210 West 1st Avenue,Hutchinson,KS,67501,2504321,,,56ebbab9-9254-4ab6-91be-0504705fa3c9,-97.9364166262203,38.0539398190829
308401,91e732a3-1782-42de-89c2-5a9e4900cf75,WI000134,b0864d9f-67c1-4911-8236-d8904c5350a1,740 TNMC Update 2/14/2021,U.S. Geological Survey,5,E4,2/14/2021 8:31:11 PM,740,74036,Waukesha County Huber Facility Jail,0,1,5,,1400 Northview Road,Waukesha,WI,53188,2759658, ,,dfaffd0f-050a-4b0c-9a79-21bdd1d73507,-88.2476040002995,43.0339549996896
309927,3df3e0c0-55a3-4f98-98da-c3217e766dca,,4ce6e4c4-372a-4119-a6fa-79abb2a0869a,740 TNMC Update 3/31/2017,U.S. Geological Survey,5,E4,3/31/2017 3:18:45 PM,740,74036,Hamilton Correctional Institution Annex,2,1,3,,10650 Southwest 46th Street,Jasper,FL,32052-1360,2449554,,,01bb00c7-c7aa-4d31-93db-ea4dda49c463,-82.967163085444,30.5035972596198
323681,4ec817d1-8053-487b-9671-d1438c3313cc,TX000172,a22d7b35-11fd-4d68-b0d2-9dce463d37da,740 TNMC Update 11/13/2022,U.S. Geological Survey,5,E4,11/13/2022 5:53:13 PM,740,74036,Smith County Jail,0,1,5,,206 East Elm Street,Tyler,TX,75702,2751172, ,,4c9c6093-c4a0-433b-b322-cef95f9b42a1,-95.2993010000601,32.3501049998551
339762,b524546f-37f4-4edc-9ed9-c8ea1bd62c13,,4bf0fb0d-86d8-4baa-8eb8-6d58967819db,740 TNMC Update 4/3/2017,U.S. Geological Survey,5,E4,4/3/2017 2:13:47 PM,740,74036,Moore Haven Correctional Facility,2,1,7,,1282 East State Highway 78,Moore Haven,FL,33471-8837,2450845,,,bbbb6c9d-0db0-47a6-bf22-2d9eeae7e57d,-81.1201934809803,26.8383350366924
339766,8be58301-b884-478c-b9e7-632b76c03656,,0e9b6fc3-a42a-49d1-83a4-a568ced35e8b,740 TNMC Update 4/7/2020,U.S. Geological Survey,5,E4,4/7/2020 1:04:40 AM,740,74036,Federal Correctional Institution Williamsburg,2,1,1,,8301 US Highway 521,Salters,SC,29590,2489766,,,f35e0fc1-7113-4e4a-be57-a0896c262eda,-79.8780140001439,33.5888019999425
351508,358f0f1e-b73e-40f6-ba38-eb5017157859,10425235,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,3/20/2015 9:36:27 AM,740,74036,El Dorado Correctional Facility,2,1,3,,1737 Southeast US Highway 54,El Dorado,KS,67042,2504312,,,83c47764-f17c-4c2a-b7c6-d0ebd85f0cc1,-96.8163601312058,37.8042140439716
353979,4cdd9400-7d98-4d30-a4f7-fb6495954b4e,,fcfceb75-36b9-4192-93ee-ec5c451fb4ed,740 TNMC Update 4/17/2017,U.S. Geological Survey,5,E4,4/17/2017 5:13:55 PM,740,74036,Taylor Correctional Institution,2,1,3,,8501 Hampton Springs Road,Perry,FL,32348-8747,2451852,,,ba2e2a9b-4592-4298-a78b-40132e2d3c9c,-83.7128219605718,30.0383682249943
356991,{FE3A7A84-789C-48E7-B330-38A4145A759B},,68ccbb38-e6b2-4a07-864e-05bc76fefd69,740 TNMC Update 11/6/2020,U.S. Geological Survey,5,E4,11/6/2020 6:46:56 PM,740,74036,Florence County Detention Center,2,1,5,,6719 Friendfield Road,Effingham,SC,29541,2334905,,,04cd31b9-63b3-4ddb-a5d7-ebc0f23138f2,-79.7369241716188,34.0529184613263
357264,24a431d5-6ae9-4444-befc-6fe44245f49f,10425270,4f53112c-4d5a-4db8-b78f-9ef08132fa15,820 TNMC Update 11/16/2016 14:43:46,U.S. Geological Survey,5,E4,11/16/2016 3:21:05 PM,740,74036,Leavenworth County Jail,2,1,5,,601 South 3rd Street,Leavenworth,KS,66048,2509819,,,bb5fbaf2-58bb-4f15-995d-69c5cd2c5e34,-94.9108963003386,39.3141174316479
357775,b74ebf7d-e251-4324-99b8-24832c363234,10425080,b0d6b204-570a-4985-bdd3-4f156435c594,740 TNMC Update 3/11/2017,U.S. Geological Survey,5,E4,3/11/2017 2:03:12 PM,740,74036,Miami County Jail,2,1,5,,118 South Pearl Street,Paola,KS,66071,2504372,,,fda2e285-8081-4f59-a818-6df76cae5111,-94.8785324095002,38.5710830686801
360066,{B6891583-F3DC-4F32-AB7D-C09115C1C8CA},10177561,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2/3/2015 1:36:51 PM,740,74036,Iowa Correctional Institution for Women,2,1,3,,420 Mill Street Southwest,Mitchellville,IA,50169,2047599,,,d5332092-b495-4574-a439-32ec9a15bea4,-93.3643148212608,41.6638826303605
363785,64eef7ea-bafd-4696-815a-21e1402bc808,10461647,eb05c6d8-9518-440d-96c5-76cea493161e,740 TNMC Update 12/18/2017,U.S. Geological Survey,5,E4,12/18/2017 7:51:20 PM,740,74036,Kansas Juvenile Correctional Complex,2,1,3,,1430 Northwest 25th Street,Topeka,KS,66618,2504390,,,5144b382-8c53-4465-b348-a5da3c56e758,-95.6814193727936,39.096317291448
373383,{6AFCFFAC-E4E4-49B0-B4CE-F2E90BF65A0D},,1bbd47ab-bd9c-4e59-9d28-63d9d010e83e,740 TNMC Update 4/9/2018,U.S. Geological Survey,5,E4,4/9/2018 3:46:40 PM,740,74036,Orient Road Jail,2,1,5,,1201 Orient Road,Tampa,FL,33619,2333801,,,1057736d-96cc-47e1-829b-4689e9621f93,-82.3713912957532,27.9584579470001
375620,488992f7-7a3b-4818-a86f-fb077c6cec93,10425146,018d7cdf-2c68-463d-ae06-0018958c80c6,740 TNMC Update 2/16/2017,U.S. Geological Survey,5,E4,2/16/2017 1:05:04 PM,740,74036,Riley County Jail,2,1,5,,1001 South Seth Child Road,Manhattan,KS,66502,2504360,,,c0ab9b8e-864c-4130-a538-bf560c646330,-96.602409362971,39.1702270501961
385372,6100787c-41d4-4cdb-88e7-356c8d8360f4,,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,9/29/2015 1:15:59 PM,740,74036,Carteret Correctional Center,2,1,3,,1084 Orange Street,Newport,NC,28570,2505314,,,e3ad6eee-fc8c-4ebf-ba51-2831b433fbe9,-76.8452625165245,34.7819065576999
387772,{89F0DA6F-B71F-42E1-9D76-0F28A36FD998},,9bb64b3d-43df-493b-9e3d-a500a05dc7c4,740 TNMC Update 5/5/2021,U.S. Geological Survey,5,E4,5/5/2021 4:46:50 PM,740,74036,Lieutenant Sherman Walker Correctional Facility,2,1,5,,100 Deputy Barton Granier Drive,Laplace,LA,70068,2755287,,,69f87e90-09a2-431f-b495-3185971724f0,-90.5055160002699,30.0723550000239
395460,{AA3F3555-5E1E-4D66-8529-9583773FD093},,f000725d-1dff-4d26-be2e-4adf7d87da14,740 TNMC Update 8/15/2019,U.S. Geological Survey,5,E4,8/15/2019 5:43:15 PM,740,74036,Hillsborough County Department of Detention Services Falkenburg Road Jail,2,1,5,,520 North Falkenburg Road,Tampa,FL,33619,2333799,,,2e07b3d4-b9fc-46d5-868b-f693883cbddb,-82.3363659992288,27.9598620007196
397528,b250ebe1-75ad-4619-9410-e594c34445f1,LA001735,a9388f41-1f86-4bb8-b760-cff29e2bcd95,740 TNMC Update 7/28/2020,U.S. Geological Survey,5,E4,7/28/2020 8:48:42 PM,740,74036,Florida Parishes Juvenile Detention Center,2,1,0,,28528 US Highway 190,Covington,LA,70433,2739772, ,,2220e725-bff2-4bcf-95da-a54f08ba297f,-90.244917869558,30.501610687425
400763,2bcdbdd2-9570-4d41-b627-aff14d646132,LA000004,426a4834-2ade-4401-a484-7d792d5876ee,740 TNMC Update 9/30/2018,U.S. Geological Survey,5,E4,9/30/2018 9:22:41 PM,740,74036,Jefferson Parish Correctional Center,2,1,5,,100 Dolhonde Street,Gretna,LA,70053,2334141, ,,2b78e801-3ab9-4898-9880-901a816727ca,-90.0685013434734,29.915499610606
401398,629fe469-50ef-4e5b-9282-2228ee78ec62,,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,10/26/2015 3:33:40 PM,740,74036,Western Tidewater Regional Jail,2,1,3,,2402 Godwin Boulevard,Suffolk,VA,23434,2519585,,,fd270cbe-5162-4d3d-977c-d44a4b28ff1c,-76.5822710320518,36.7647483603181
410497,9eefe8ed-ca37-4ea0-bc96-2c3e3dd68a53,AL000343,9b9b8035-e029-4c35-a4c3-ff9c6d6fc1e3,740 TNMC Update 3/23/2020,U.S. Geological Survey,5,E4,3/23/2020 3:18:04 PM,740,74036,Chambers County Jail,0,1,0,,105 Alabama Avenue West,La Fayette,AL,36862,2751987, ,,48fe33dd-288d-4330-b2d7-4bfccd1f3ac4,-85.4034018651633,32.8995377882283
418235,{EEBB0D04-62F1-4D05-9B62-51EBFADBB94B},10177521,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,8/25/2015 9:31:23 AM,740,74036,Buchanan County Correctional Center,2,1,5,,210 5th Avenue Northeast,Independence,IA,50644,2356170,,,c830b968-e8f4-4986-a07f-18f38ead37eb,-91.8887150996099,42.4702213990473
424913,49b4e693-662f-416f-b51a-82f586a2e706,WA000115,86a5cc3e-b431-4335-9904-443c983ee9ee,740 TNMC Update 5/9/2023,U.S. Geological Survey,5,E4,5/9/2023 10:40:56 PM,740,74036,Klickitat County Jail,0,1,0,,205 South Columbus Avenue,Goldendale,WA,98620,2722009, ,,1da8b2d2-f992-42e8-b6d2-23a3da01183a,-120.823967452615,45.8210536602573
426382,8c5df50a-9656-4eb7-92be-dd1d0469d477,AL000333,9036801d-5519-4f5e-96ac-decefba97967,740 TNMC Update 10/19/2022,U.S. Geological Survey,5,E4,10/19/2022 2:34:49 AM,740,74036,Birmingham City Jail,0,1,0,,425 6th Avenue South,Birmingham,AL,35205,2751857, ,,dc415042-3b22-481e-bc49-17ec24f6e004,-86.8218600003087,33.4964280002141
428120,{E7237A60-1D46-4E96-9175-C478BD9FBCFC},10177579,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2/3/2015 1:36:51 PM,740,74036,Mount Pleasant Correctional Facility,2,1,0,,1200 East Washington Street,Mount Pleasant,IA,52641,2333470,,,5b6ce6d2-c45e-44b9-b955-75b209843e15,-91.5361037498261,40.9557842097749
440917,{4B6CA75E-A0CB-45D1-BCAE-8711FC46EB39},10177541,ea4c38be-a576-4473-bde6-0c42e69732a2,740 TNMC Update 5/17/2017,U.S. Geological Survey,5,E4,5/17/2017 10:39:51 AM,740,74036,Linn County Correctional Center,2,1,5,,53 3rd Avenue Bridge,Cedar Rapids,IA,52401,2333504,,,316c7649-e6cf-4a6f-8a8e-4a928d406414,-91.6692733770165,41.9746398926548
441442,{D75F97CA-92CF-47AD-AA22-C69214ED9E40},10177590,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,4/24/2015 11:04:58 AM,740,74036,Northwest State Correctional Facility - Swanton,2,1,3,,3649 Lower Newton Road,Swanton,VT,05488,1920742,,,68b38e8a-6c5b-45a8-b374-5fc9a8de8967,-73.1323409005886,44.850229799561
448065,03aa24ff-ad43-4df6-98b7-a1a53cfa8bbb,10230261,9a0d4a63-5ea2-4889-b183-86b3e8686192,740 TNMC Update 12/23/2018,U.S. Geological Survey,5,E4,12/23/2018 9:42:25 PM,740,74036,Franklin County Detention Center,0,1,0,,1 James Little Street,Carnesville,GA,30521,2733514, ,,6618de28-4231-4206-95ee-6c2dc93281f8,-83.2420249998537,34.3690990001252
455118,1bdf582e-57bf-469d-ba5c-c7c50c72a605,10424954,4df73519-1b0b-44d1-b1b9-97d1f4cbc835,740 TNMC Update 7/29/2019,U.S. Geological Survey,5,E4,7/29/2019 1:04:23 PM,740,74036,Finney County Jail,2,1,5,,304 North 9th Street,Garden City,KS,67846,2504302,,,8cbd2e35-bf2f-4de6-9627-a07135808321,-100.876045000133,37.9676130002517
457702,636d1427-dd41-451d-8c18-7b94c8f51f12,LA000496,6a42f4d8-d6f8-4051-b1fd-ecb2ccaf7512,740 TNMC Update 10/9/2020,U.S. Geological Survey,5,E4,10/9/2020 3:54:20 PM,740,74036,Caldwell Parish Correctional Center,0,1,0,,701 State Highway 845,Grayson,LA,71435,2755253, ,,f0c96bbd-206c-4e1a-974b-152345257a63,-92.1376619992459,32.0367249996478
460739,{C0D457A5-BB7D-4091-87D3-A28B791D756A},,fa6df209-fe37-45ea-bd78-a18c3e4430a4,740 TNMC Update 6/7/2018,U.S. Geological Survey,5,E4,6/7/2018 2:31:38 PM,740,74036,Georgetown County Detention Center,2,1,5,,2394 Browns Ferry Road,Georgetown,SC,29440,2334984,,,5904e3f2-1585-4e2e-848c-47fe673fdefd,-79.3048629762177,33.4474220274904
462969,1fe69491-d13c-402f-97b4-58d8ad86f631,10461482,42d087c6-93b7-4416-b091-ab7f7621bfbf,740 TNMC Update 11/9/2018,U.S. Geological Survey,5,E4,11/9/2018 12:44:08 AM,740,74036,New Century Adult Detention Center,2,1,5,,27745 West 159th Street,New Century,KS,66031,2099342,,,ea4cf024-5f66-44df-b0c6-70c71195128f,-94.9054669996917,38.8374469994218
467932,ec8bafce-72b9-48c5-b8cb-d6f79448086a,OR000200,b38b78c4-c804-4d43-9fec-92b98e31c70c,740 TNMC Update 12/7/2020,U.S. Geological Survey,5,E4,12/7/2020 8:24:16 PM,740,74036,Jackson County Jail,0,1,0,,787 West 8th Street,Medford,OR,97501,2737697, ,,948d2807-8d35-408d-ae90-4f252b350826,-122.878614000339,42.3220289999935
474705,{FE2658BD-1F3A-4696-BDBD-F13BACB1F54B},10177560,a3daa106-1187-4e0a-ab78-560f60fdadd3,740 TNMC Update 12/4/2021,U.S. Geological Survey,5,E4,12/4/2021 6:22:41 AM,740,74036,Iowa State Penitentiary,2,1,3,,2111 330th Avenue,Fort Madison,IA,52627,463397,,,f08fc129-33e8-42f1-9032-53e30608b07b,-91.3031230003346,40.6531330001783
482170,402ec917-7829-4210-9e5a-30588a7f4c43,10425238,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,3/20/2015 9:36:27 AM,740,74036,Lansing Correctional Facility,2,1,3,,301 East Kansas Street,Lansing,KS,66043,2510927,,,7616609f-8d49-491a-9774-f7d91907fdbc,-94.8923244411635,39.2503031693913
483769,caff49cc-652b-486d-a675-47ff7271d104,,4456f6cf-bad3-46ea-a0c4-bf5fe7ed168f,740 TNMC Update 4/1/2017,U.S. Geological Survey,5,E4,4/1/2017 11:03:29 PM,740,74036,Hardee Correctional Institution,2,1,3,,6901 State Road 62,Bowling Green,FL,33834-9505,2447874,,,fc4f5a33-2b94-4f7e-b2b7-fde34023c5b7,-82.0136718747707,27.5907516472408
485848,63038277-dc58-4bf6-adfa-cdf1d9a4a0da,10448901,98198171-f3fd-48ab-9588-de775a9d419c,740 TNMC Update 3/29/2017,U.S. Geological Survey,5,E4,3/29/2017 2:20:15 PM,740,74036,North Central Kansas Regional Juvenile Detention Facility,2,1,5,,820 North Monroe Street,Junction City,KS,66441,2504344,,,77973091-500e-488e-afd9-cafc518417c4,-96.8260040278499,39.0311431886044
504085,7da2b3b7-f200-432d-8c88-894d911dd93d,,4ce6e4c4-372a-4119-a6fa-79abb2a0869a,740 TNMC Update 3/31/2017,U.S. Geological Survey,5,E4,3/31/2017 3:40:20 PM,740,74036,Columbia Correctional Institution,2,1,3,,216 Southeast Corrections Way,Lake City,FL,32025-2013,2450128,,,7d363389-9f89-4342-b32b-5e62fd7f0efe,-82.5003967283251,30.1914119722414
507203,2ffd0531-b5b9-4f13-a5a3-09ffa1535c5a,CA000293,46e8258d-c325-411b-8d93-71cba634829f,740 TNMC Update 3/7/2021,U.S. Geological Survey,5,E4,3/7/2021 12:18:42 AM,740,74036,Glen Helen Rehabilitation Correctional Center,0,1,5,,18000 Institution Road,San Bernardino,CA,92407,2756326,,,2e813366-e31c-4827-885a-b1704d718b1b,-117.387498000013,34.1776859996382
507827,{7F1C7666-6E5A-4A31-ABB6-232844947D15},10177562,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2/3/2015 1:36:51 PM,740,74036,Newton Correctional Facility,2,1,3,,307 South 60th Avenue West,Newton,IA,50208,2333478,,,87b3df38-f7c8-489b-b9c4-707a5c908370,-93.0564533944643,41.6285199404354
514554,93787041-ee2a-400b-87fb-a35edf975c03,10424984,8757583d-20e3-453a-ac29-9f4bde2ca41e,740 TNMC Update 3/7/2017,U.S. Geological Survey,5,E4,3/7/2017 5:25:21 PM,740,74036,Harvey County Detention Center,2,1,5,,800 North Main Street,Newton,KS,67114,2504351,,,73f96a07-7f74-4df9-9efd-4bdf0b74a628,-97.3436965943274,38.0517311092268
519431,172902af-32b5-4b8f-80e8-2cdad052003e,,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,4/24/2015 1:57:25 PM,740,74036,Haynesville Correctional Center,2,1,3,0,421 Barn Field Road,Haynesville,VA,22472,2519582,,,dd5a1ec9-3d71-40df-8e51-e718e94b41bc,-76.6690162758856,37.9555076695812
521139,56c18c8f-66ca-4b36-a57f-6d0f049eacb9,10461604,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,3/20/2015 9:36:27 AM,740,74036,Hutchinson Correctional Facility Central Unit,2,1,3,,500 South Reformatory Street,Hutchinson,KS,67501,2504320,,,cafcb603-e5f2-4206-a7cc-9c4229371fcd,-97.9114898324577,38.0459230211395
521140,999c569b-9d05-401e-8ee4-b5be6487c54e,10425237,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,3/20/2015 9:36:27 AM,740,74036,Hutchinson Correctional Facility East Unit,2,1,3,,400 South Halstead Street,Hutchinson,KS,67501,2504318,,,4a5a0e2a-76ed-4e88-889a-21856a0503bd,-97.8847355282828,38.0473072373782
538719,817f785e-014e-46ab-aad2-437487cff824,,4ce6e4c4-372a-4119-a6fa-79abb2a0869a,740 TNMC Update 3/31/2017,U.S. Geological Survey,5,E4,3/31/2017 3:19:09 PM,740,74036,Hamilton Correctional Institution,2,1,3,,10650 Southwest 46th Street,Jasper,FL,32052-1360,2449553,,,824a898d-401e-4a0e-81b2-055389b861ab,-82.961494445363,30.5023784637552
541585,20088711-6628-4cfa-a38f-72247584e4f5,10469177,018d7cdf-2c68-463d-ae06-0018958c80c6,740 TNMC Update 2/16/2017,U.S. Geological Survey,5,E4,2/16/2017 5:14:44 PM,740,74036,Douglas County Correctional Facility,2,1,5,,3601 East 25th Street,Lawrence,KS,66046,2509660,,,ee4c1fb5-7c78-475d-a49b-9747576e77e5,-95.1944351203934,38.9379615789591
547139,a92cad1e-4198-4264-b9fe-6eb2f9eb1b53,,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,9/29/2015 1:15:59 PM,740,74036,Lumberton Correctional Institute,2,1,3,,75 Legend Road,Lumberton,NC,28359,2505311,,,17f7c9c8-108e-46d3-9f52-a9be278ce6a8,-79.054812673676,34.5870278068187
547143,db58078d-499b-430d-9fff-3b1480e8f37d,10425117,5220c1a7-f478-4da6-836e-969e1892da25,740 TNMC Update 4/11/2021,U.S. Geological Survey,5,E4,4/11/2021 1:27:24 AM,740,74036,Ottawa County Detention Center,2,1,5,,312 North Ottawa Street,Minneapolis,KS,67467,2504354,,,5520d909-55c5-4d6d-b70a-074ebf4ba400,-97.7090089999646,39.1237080000082
548466,bcc8135c-2799-45f0-bad3-725372876a02,10461728,04947ae1-2016-4255-8000-d896376e4925,{FTYPE} TNMC Update 10/2/2021,U.S. Geological Survey,5,E4,10/2/2021 1:34:53 AM,740,74036,Norton Correctional Facility Stockton,2,1,3,,1210 South Cedar Street,Stockton,KS,67669,2504393,,,e7053761-55c0-4606-88a3-d035e46a905f,-99.274259999603,39.4244970001863
550898,{6C3824A9-47D9-463E-A59E-0DADD105F0E2},100002100184,f8ca7a13-eb90-4333-b05f-93230fab0f11,740 TNMC Update 2/20/2019,U.S. Geological Survey,5,E4,2/20/2019 8:17:06 PM,740,74036,Baylor Women's Correctional Institution,2,1,3,,660 Baylor Boulevard,New Castle,DE,19720,2378718,,,81b98e4c-105b-46ca-9bfb-73cd965e34e8,-75.5813980001639,39.7031670004802
557859,6756cac1-fd00-41d5-a3e4-4f3ca75d79af,10456089,1bbd47ab-bd9c-4e59-9d28-63d9d010e83e,740 TNMC Update 4/9/2018,U.S. Geological Survey,5,E4,4/9/2018 3:23:49 PM,740,74036,Johnson County Jail,2,1,5,,101 North Kansas Avenue,Olathe,KS,66061,2504378,,,0ce842e9-f7d9-409e-9c59-6ec5194866b0,-94.8211517332887,38.8829231262833
557860,41cb58b6-3ee2-4354-bc58-0136ddb8f8dc,10425097,73ab7da4-44ef-4417-a627-6d03c05323c8,740 TNMC Update 3/28/2021,U.S. Geological Survey,5,E4,3/28/2021 12:40:11 AM,740,74036,Nemaha County Jail,2,1,5,,212 North 6th Street,Seneca,KS,66538,2504365,,,938bde9a-e881-4c8a-a6ac-3b4fe229e8c0,-96.0648690003732,39.8370450005006
560924,cbe14bad-aacd-442b-91f0-5b73f8906dff,,fcfceb75-36b9-4192-93ee-ec5c451fb4ed,740 TNMC Update 4/17/2017,U.S. Geological Survey,5,E4,4/17/2017 5:11:56 PM,740,74036,Lake City Correctional Facility,2,1,7,,7906 East US Highway 90,Lake City,FL,32055-6290,2450130,,,52341365-f767-41fe-baf3-a290bdbf6699,-82.5075378424255,30.1926746368166
576621,7a7c584c-3002-4709-ad71-daf54c4881e9,10425233,b20ad5ca-11e3-4436-b773-963aadb34573,740 TNMC Update 1/29/2018,U.S. Geological Survey,5,E4,1/29/2018 8:53:46 PM,740,74036,Wyandotte County Jail,2,1,5,,710 North 7th Street,Kansas City,KS,66101,2510143,,,9025b396-51b3-49da-9b7a-e561f9b9faed,-94.6282653814465,39.1131591792249
589316,91c81f45-2526-437f-8fc2-1c01e3461b5c,,22dfb3b1-e9b3-494c-8eab-b51846b0d417,740 TNMC Update 4/2/2017,U.S. Geological Survey,5,E4,4/2/2017 11:06:29 PM,740,74036,Florida Department of Corrections South Florida Reception Center,2,1,3,,14000 Northwest 41st Street,Doral,FL,33178-3003,2448772,,,aad4c4ab-c307-4fe4-a241-162d751553e7,-80.4261856084296,25.8061122891837
